type,subject,tertile,est,ll,ul
bayes,rla,48_1,-5.765894886084729e-4,-0.03041693428838563,0.02926359939785226
bayes,rla,48_2,-0.02352319829743631,-0.05186181378258023,0.0048147005134140854
bayes,rla,48_3,0.02543762797582036,-0.017631207944488053,0.06851187359566076
bayes,rla,48_NA,2.405418463707408e-17,-0.19155320532148118,0.19155320532148165
bayes,rla,5_1,0.012487365984004292,-0.04015872814894614,0.06513560855113641
bayes,rla,5_2,0.011595781827586001,-0.04131616886809617,0.06450605818225642
bayes,rla,5_3,-0.23863662237934788,-0.4236870095035246,-0.06437943010632308
bayes,rla,50_2,-0.10699113224559155,-0.21911207673836294,0.003938874866230746
bayes,rla,50_3,-0.1617110009501068,-0.2281138344538163,-0.09552175726836099
bayes,rla,51_1,-0.011022047383795858,-0.08890604239437999,0.06683563911586463
bayes,rla,51_2,0.042105355873536324,-0.028256635047644516,0.11254282045090268
bayes,rla,51_3,0.0038746521220806665,-0.04310790323206217,0.05085974415030389
bayes,rla,54_1,0.14890204580205305,0.007828234506794816,0.29397533223064665
bayes,rla,54_2,0.11877912216447113,0.0192897066140552,0.2191681788988334
bayes,rla,54_3,0.03860895818821234,-0.08324061081885087,0.16113771263590815
bayes,rla,9_3,1.67543260819556e-4,-0.05645471636569667,0.05678211793911278
bayes,rla,9_2,-0.04791177168566876,-0.16582604405076104,0.0693281435550038
bayes,rla,44_1,-0.04186366425863513,-0.19723101835825071,0.11187808679263901
bayes,rla,11_3,0.13885361852335304,-0.03001556395047342,0.31531130028238685
